filename,complete,dname_f,alg_f,k_or_tol_f,mtype_f,perm_mode_f,omp_threads_f,run_id,alg,mtype,k,tol,dname,dfile,perm_mode,tensor_shape,time_transform_matrix,time_data_to_pystarm,compression_ratio,time_compress_ttm_total,time_slicewise_svd,time_slicewise_svdvals,time_thresholds,time_slicewise_svdks,time_reconstruct_matmul,time_reconstruct_ttm_total,absolute_err,relative_err,norm_original,norm_reconstructed
cfd_tsvdmi_10_dct_01234_16_run1,False,cfd,tsvdmi,10,dct,01234,16,run1,,,,,,,,,,,,,,,,,,,,,,
cfd_tsvdmi_10_dct_01234_16_run2,False,cfd,tsvdmi,10,dct,01234,16,run2,,,,,,,,,,,,,,,,,,,,,,
cfd_tsvdmi_10_dct_01234_16_run3,False,cfd,tsvdmi,10,dct,01234,16,run3,,,,,,,,,,,,,,,,,,,,,,
cfd_tsvdmi_10_dct_01234_1_run1,False,cfd,tsvdmi,10,dct,01234,1,run1,,,,,,,,,,,,,,,,,,,,,,
cfd_tsvdmi_10_dct_01234_1_run2,False,cfd,tsvdmi,10,dct,01234,1,run2,,,,,,,,,,,,,,,,,,,,,,
cfd_tsvdmi_10_dct_01234_1_run3,False,cfd,tsvdmi,10,dct,01234,1,run3,,,,,,,,,,,,,,,,,,,,,,
cfd_tsvdmi_10_dct_01234_2_run1,False,cfd,tsvdmi,10,dct,01234,2,run1,,,,,,,,,,,,,,,,,,,,,,
cfd_tsvdmi_10_dct_01234_2_run2,False,cfd,tsvdmi,10,dct,01234,2,run2,,,,,,,,,,,,,,,,,,,,,,
cfd_tsvdmi_10_dct_01234_2_run3,False,cfd,tsvdmi,10,dct,01234,2,run3,,,,,,,,,,,,,,,,,,,,,,
cfd_tsvdmi_10_dct_01234_32_run1,True,cfd,tsvdmi,10,dct,01234,32,run1,tsvdmi,dct,10,None,cfd,/lus/flare/projects/DFTCalc2/starM-HPC/starMData/cfd,"(0, 1, 2, 3, 4)","(253, 253, 253, 4, 6)",0.001189264003187418,9.503215551376343e-06,12.625049309664695,0.278454780112952,0.9487360399216413,,,,0.036505989730358124,0.22546562319621444,791.9388172375634,0.1847490980122715,4286.563916999264,4212.773804071406
cfd_tsvdmi_10_dct_01234_32_run2,True,cfd,tsvdmi,10,dct,01234,32,run2,tsvdmi,dct,10,None,cfd,/lus/flare/projects/DFTCalc2/starM-HPC/starMData/cfd,"(0, 1, 2, 3, 4)","(253, 253, 253, 4, 6)",0.0020412239246070385,1.0588672012090683e-05,12.625049309664695,0.27906593307852745,0.9057528697885573,,,,0.036687495186924934,0.22422649478539824,791.9388172375634,0.1847490980122715,4286.563916999264,4212.773804071406
cfd_tsvdmi_10_dct_01234_32_run3,True,cfd,tsvdmi,10,dct,01234,32,run3,tsvdmi,dct,10,None,cfd,/lus/flare/projects/DFTCalc2/starM-HPC/starMData/cfd,"(0, 1, 2, 3, 4)","(253, 253, 253, 4, 6)",0.0016167350113391876,1.0096002370119095e-05,12.625049309664695,0.2757574184797704,0.9066487229429185,,,,0.05180536024272442,0.22624623216688633,791.9388172375634,0.1847490980122715,4286.563916999264,4212.773804071406
cfd_tsvdmi_10_dct_01234_4_run1,False,cfd,tsvdmi,10,dct,01234,4,run1,,,,,,,,,,,,,,,,,,,,,,
cfd_tsvdmi_10_dct_01234_4_run2,False,cfd,tsvdmi,10,dct,01234,4,run2,,,,,,,,,,,,,,,,,,,,,,
cfd_tsvdmi_10_dct_01234_4_run3,False,cfd,tsvdmi,10,dct,01234,4,run3,,,,,,,,,,,,,,,,,,,,,,
cfd_tsvdmi_10_dct_01234_64_run1,True,cfd,tsvdmi,10,dct,01234,64,run1,tsvdmi,dct,10,None,cfd,/lus/flare/projects/DFTCalc2/starM-HPC/starMData/cfd,"(0, 1, 2, 3, 4)","(253, 253, 253, 4, 6)",0.002019125036895275,1.0278075933456421e-05,12.625049309664695,0.2241752059198916,0.5774236260913312,,,,0.02251057093963027,0.16849312093108892,791.9388172375631,0.18474909801227546,4286.56391699917,4212.7738040714075
cfd_tsvdmi_10_dct_01234_64_run2,True,cfd,tsvdmi,10,dct,01234,64,run2,tsvdmi,dct,10,None,cfd,/lus/flare/projects/DFTCalc2/starM-HPC/starMData/cfd,"(0, 1, 2, 3, 4)","(253, 253, 253, 4, 6)",0.0012266100384294987,1.0613817721605301e-05,12.625049309664695,0.22113565262407064,0.5196193321608007,,,,0.09403146104887128,0.16809307038784027,791.9388172375631,0.18474909801227546,4286.56391699917,4212.7738040714075
cfd_tsvdmi_10_dct_01234_64_run3,True,cfd,tsvdmi,10,dct,01234,64,run3,tsvdmi,dct,10,None,cfd,/lus/flare/projects/DFTCalc2/starM-HPC/starMData/cfd,"(0, 1, 2, 3, 4)","(253, 253, 253, 4, 6)",0.0020576920360326767,1.0006129741668701e-05,12.625049309664695,0.22522234311327338,0.5369757795706391,,,,0.02227955823764205,0.16775826644152403,791.9388172375631,0.18474909801227546,4286.56391699917,4212.7738040714075
cfd_tsvdmi_10_dct_01234_8_run1,False,cfd,tsvdmi,10,dct,01234,8,run1,,,,,,,,,,,,,,,,,,,,,,
cfd_tsvdmi_10_dct_01234_8_run2,False,cfd,tsvdmi,10,dct,01234,8,run2,,,,,,,,,,,,,,,,,,,,,,
cfd_tsvdmi_10_dct_01234_8_run3,False,cfd,tsvdmi,10,dct,01234,8,run3,,,,,,,,,,,,,,,,,,,,,,
cfd_tsvdmi_20_dct_01234_16_run1,True,cfd,tsvdmi,20,dct,01234,16,run1,tsvdmi,dct,20,None,cfd,/lus/flare/projects/DFTCalc2/starM-HPC/starMData/cfd,"(0, 1, 2, 3, 4)","(253, 253, 253, 4, 6)",0.0012327630538493395,1.0282034054398537e-05,6.312524654832347,0.5033228549873456,2.465082729002461,,,,0.0811970429494977,0.4503269880078733,423.15233106175646,0.098715973739164,4286.5639169993565,4265.626837785383
cfd_tsvdmi_20_dct_01234_16_run2,True,cfd,tsvdmi,20,dct,01234,16,run2,tsvdmi,dct,20,None,cfd,/lus/flare/projects/DFTCalc2/starM-HPC/starMData/cfd,"(0, 1, 2, 3, 4)","(253, 253, 253, 4, 6)",0.0010999799706041813,1.0359915904700756e-05,6.312524654832347,0.5022823091130704,2.4531839520204812,,,,0.08094411005731672,0.44792037201114,423.15233106175646,0.098715973739164,4286.5639169993565,4265.626837785383
cfd_tsvdmi_20_dct_01234_16_run3,True,cfd,tsvdmi,20,dct,01234,16,run3,tsvdmi,dct,20,None,cfd,/lus/flare/projects/DFTCalc2/starM-HPC/starMData/cfd,"(0, 1, 2, 3, 4)","(253, 253, 253, 4, 6)",0.0011843459215015173,9.64500941336155e-06,6.312524654832347,0.5025355629622936,2.454840660095215,,,,0.08043192699551582,0.44809096900280565,423.15233106175646,0.098715973739164,4286.5639169993565,4265.626837785383
cfd_tsvdmi_20_dct_01234_1_run1,True,cfd,tsvdmi,20,dct,01234,1,run1,tsvdmi,dct,20,None,cfd,/lus/flare/projects/DFTCalc2/starM-HPC/starMData/cfd,"(0, 1, 2, 3, 4)","(253, 253, 253, 4, 6)",0.0020228439243510365,8.892035111784935e-06,6.312524654832347,5.617209247080609,37.607412550016306,,,,1.1668518229853362,5.294959131861106,423.15233106175407,0.09871597373913833,4286.563917000447,4265.626837785405
cfd_tsvdmi_20_dct_01234_1_run2,True,cfd,tsvdmi,20,dct,01234,1,run2,tsvdmi,dct,20,None,cfd,/lus/flare/projects/DFTCalc2/starM-HPC/starMData/cfd,"(0, 1, 2, 3, 4)","(253, 253, 253, 4, 6)",0.002076782053336501,8.097966201603413e-06,6.312524654832347,5.576487139915116,37.58280642097816,,,,1.1694265760015696,5.288669259985909,423.15233106175407,0.09871597373913833,4286.563917000447,4265.626837785405
cfd_tsvdmi_20_dct_01234_1_run3,True,cfd,tsvdmi,20,dct,01234,1,run3,tsvdmi,dct,20,None,cfd,/lus/flare/projects/DFTCalc2/starM-HPC/starMData/cfd,"(0, 1, 2, 3, 4)","(253, 253, 253, 4, 6)",0.0012361140688881278,9.046983905136585e-06,6.312524654832347,5.563823252101429,37.58104830700904,,,,1.1687008540611714,5.292126724962145,423.15233106175407,0.09871597373913833,4286.563917000447,4265.626837785405
cfd_tsvdmi_20_dct_01234_2_run1,True,cfd,tsvdmi,20,dct,01234,2,run1,tsvdmi,dct,20,None,cfd,/lus/flare/projects/DFTCalc2/starM-HPC/starMData/cfd,"(0, 1, 2, 3, 4)","(253, 253, 253, 4, 6)",0.00202271097805351,9.521027095615864e-06,6.312524654832347,2.722477135946974,18.990066275000572,,,,0.6095112239709124,2.667878210893832,423.15233106175396,0.09871597373914855,4286.563917000002,4265.626837785397
cfd_tsvdmi_20_dct_01234_2_run2,True,cfd,tsvdmi,20,dct,01234,2,run2,tsvdmi,dct,20,None,cfd,/lus/flare/projects/DFTCalc2/starM-HPC/starMData/cfd,"(0, 1, 2, 3, 4)","(253, 253, 253, 4, 6)",0.0011028889566659927,9.560026228427887e-06,6.312524654832347,2.7069647880271077,19.473686921061017,,,,0.6144369959365577,2.663429314037785,423.15233106175396,0.09871597373914855,4286.563917000002,4265.626837785397
cfd_tsvdmi_20_dct_01234_2_run3,True,cfd,tsvdmi,20,dct,01234,2,run3,tsvdmi,dct,20,None,cfd,/lus/flare/projects/DFTCalc2/starM-HPC/starMData/cfd,"(0, 1, 2, 3, 4)","(253, 253, 253, 4, 6)",0.002000131062231958,1.2443982996046543e-05,6.312524654832347,2.705659268889576,19.156532617053017,,,,0.6148134110262617,2.6615820069564506,423.15233106175396,0.09871597373914855,4286.563917000002,4265.626837785397
cfd_tsvdmi_20_dct_01234_32_run1,True,cfd,tsvdmi,20,dct,01234,32,run1,tsvdmi,dct,20,None,cfd,/lus/flare/projects/DFTCalc2/starM-HPC/starMData/cfd,"(0, 1, 2, 3, 4)","(253, 253, 253, 4, 6)",0.0020425620023161173,9.23103652894497e-06,6.312524654832347,0.27551185502670705,1.3190832929685712,,,,0.04219689697492868,0.2238225470064208,423.15233106175657,0.09871597373916617,4286.563916999264,4265.626837785379
cfd_tsvdmi_20_dct_01234_32_run2,True,cfd,tsvdmi,20,dct,01234,32,run2,tsvdmi,dct,20,None,cfd,/lus/flare/projects/DFTCalc2/starM-HPC/starMData/cfd,"(0, 1, 2, 3, 4)","(253, 253, 253, 4, 6)",0.0020049649756401777,1.013604924082756e-05,6.312524654832347,0.27482712909113616,1.244213184923865,,,,0.04217751801479608,0.22379173582885414,423.15233106175657,0.09871597373916617,4286.563916999264,4265.626837785379
cfd_tsvdmi_20_dct_01234_32_run3,True,cfd,tsvdmi,20,dct,01234,32,run3,tsvdmi,dct,20,None,cfd,/lus/flare/projects/DFTCalc2/starM-HPC/starMData/cfd,"(0, 1, 2, 3, 4)","(253, 253, 253, 4, 6)",0.0020593770314007998,1.0045012459158897e-05,6.312524654832347,0.27319975290447474,1.3159196289489046,,,,0.04194440389983356,0.22357917693443596,423.15233106175657,0.09871597373916617,4286.563916999264,4265.626837785379
cfd_tsvdmi_20_dct_01234_4_run1,True,cfd,tsvdmi,20,dct,01234,4,run1,tsvdmi,dct,20,None,cfd,/lus/flare/projects/DFTCalc2/starM-HPC/starMData/cfd,"(0, 1, 2, 3, 4)","(253, 253, 253, 4, 6)",0.0019072669092565775,1.1065974831581116e-05,6.312524654832347,1.602391976164654,9.758713762974367,,,,0.30840554693713784,1.4976698260288686,423.1523310617554,0.09871597373915451,4286.563916999758,4265.626837785365
cfd_tsvdmi_20_dct_01234_4_run2,True,cfd,tsvdmi,20,dct,01234,4,run2,tsvdmi,dct,20,None,cfd,/lus/flare/projects/DFTCalc2/starM-HPC/starMData/cfd,"(0, 1, 2, 3, 4)","(253, 253, 253, 4, 6)",0.0020043629920110106,9.901938028633595e-06,6.312524654832347,1.6031648140633479,9.863938095979393,,,,0.3089099699864164,1.4967613458866253,423.1523310617554,0.09871597373915451,4286.563916999758,4265.626837785365
cfd_tsvdmi_20_dct_01234_4_run3,True,cfd,tsvdmi,20,dct,01234,4,run3,tsvdmi,dct,20,None,cfd,/lus/flare/projects/DFTCalc2/starM-HPC/starMData/cfd,"(0, 1, 2, 3, 4)","(253, 253, 253, 4, 6)",0.001087075099349022,9.684008546173573e-06,6.312524654832347,1.6003021559445187,9.761232394026592,,,,0.30861184711102396,1.4959839939838275,423.1523310617554,0.09871597373915451,4286.563916999758,4265.626837785365
cfd_tsvdmi_20_dct_01234_64_run1,True,cfd,tsvdmi,20,dct,01234,64,run1,tsvdmi,dct,20,None,cfd,/lus/flare/projects/DFTCalc2/starM-HPC/starMData/cfd,"(0, 1, 2, 3, 4)","(253, 253, 253, 4, 6)",0.001281734905205667,1.0109972208738327e-05,6.312524654832347,0.2998434391338378,0.9399864519946277,,,,0.03611240303143859,0.2096745758317411,423.15233106175657,0.09871597373916832,4286.56391699917,4265.626837785381
cfd_tsvdmi_20_dct_01234_64_run2,True,cfd,tsvdmi,20,dct,01234,64,run2,tsvdmi,dct,20,None,cfd,/lus/flare/projects/DFTCalc2/starM-HPC/starMData/cfd,"(0, 1, 2, 3, 4)","(253, 253, 253, 4, 6)",0.0011050160974264145,9.612995199859142e-06,6.312524654832347,0.22276633384171873,0.7977469059405848,,,,0.025855062063783407,0.16851686011068523,423.15233106175657,0.09871597373916832,4286.56391699917,4265.626837785381
cfd_tsvdmi_20_dct_01234_64_run3,True,cfd,tsvdmi,20,dct,01234,64,run3,tsvdmi,dct,20,None,cfd,/lus/flare/projects/DFTCalc2/starM-HPC/starMData/cfd,"(0, 1, 2, 3, 4)","(253, 253, 253, 4, 6)",0.0020472229225561023,1.0652001947164536e-05,6.312524654832347,0.22545486083254218,0.7955562210408971,,,,0.11709254398010671,0.1688393949298188,423.15233106175657,0.09871597373916832,4286.56391699917,4265.626837785381
cfd_tsvdmi_20_dct_01234_8_run1,True,cfd,tsvdmi,20,dct,01234,8,run1,tsvdmi,dct,20,None,cfd,/lus/flare/projects/DFTCalc2/starM-HPC/starMData/cfd,"(0, 1, 2, 3, 4)","(253, 253, 253, 4, 6)",0.0010901599889621139,1.0741990990936756e-05,6.312524654832347,0.7768315478460863,4.891334949992597,,,,0.15551713109016418,0.7026826088549569,423.1523310617565,0.09871597373916081,4286.563916999496,4265.626837785379
cfd_tsvdmi_20_dct_01234_8_run2,True,cfd,tsvdmi,20,dct,01234,8,run2,tsvdmi,dct,20,None,cfd,/lus/flare/projects/DFTCalc2/starM-HPC/starMData/cfd,"(0, 1, 2, 3, 4)","(253, 253, 253, 4, 6)",0.0011468080338090658,1.0367017239332199e-05,6.312524654832347,0.7773914139252156,4.892969558946788,,,,0.1558272079564631,0.7026412680279464,423.1523310617565,0.09871597373916081,4286.563916999496,4265.626837785379
cfd_tsvdmi_20_dct_01234_8_run3,True,cfd,tsvdmi,20,dct,01234,8,run3,tsvdmi,dct,20,None,cfd,/lus/flare/projects/DFTCalc2/starM-HPC/starMData/cfd,"(0, 1, 2, 3, 4)","(253, 253, 253, 4, 6)",0.0020129670156165957,1.0219053365290165e-05,6.312524654832347,0.7795300951693207,4.890839580912143,,,,0.15566261601634324,0.7021272279089317,423.1523310617565,0.09871597373916081,4286.563916999496,4265.626837785379
cfd_tsvdmi_40_dct_01234_16_run1,False,cfd,tsvdmi,40,dct,01234,16,run1,,,,,,,,,,,,,,,,,,,,,,
cfd_tsvdmi_40_dct_01234_16_run2,False,cfd,tsvdmi,40,dct,01234,16,run2,,,,,,,,,,,,,,,,,,,,,,
cfd_tsvdmi_40_dct_01234_16_run3,False,cfd,tsvdmi,40,dct,01234,16,run3,,,,,,,,,,,,,,,,,,,,,,
cfd_tsvdmi_40_dct_01234_1_run1,False,cfd,tsvdmi,40,dct,01234,1,run1,,,,,,,,,,,,,,,,,,,,,,
cfd_tsvdmi_40_dct_01234_1_run2,False,cfd,tsvdmi,40,dct,01234,1,run2,,,,,,,,,,,,,,,,,,,,,,
cfd_tsvdmi_40_dct_01234_1_run3,False,cfd,tsvdmi,40,dct,01234,1,run3,,,,,,,,,,,,,,,,,,,,,,
cfd_tsvdmi_40_dct_01234_2_run1,False,cfd,tsvdmi,40,dct,01234,2,run1,,,,,,,,,,,,,,,,,,,,,,
cfd_tsvdmi_40_dct_01234_2_run2,False,cfd,tsvdmi,40,dct,01234,2,run2,,,,,,,,,,,,,,,,,,,,,,
cfd_tsvdmi_40_dct_01234_2_run3,False,cfd,tsvdmi,40,dct,01234,2,run3,,,,,,,,,,,,,,,,,,,,,,
cfd_tsvdmi_40_dct_01234_32_run1,True,cfd,tsvdmi,40,dct,01234,32,run1,tsvdmi,dct,40,None,cfd,/lus/flare/projects/DFTCalc2/starM-HPC/starMData/cfd,"(0, 1, 2, 3, 4)","(253, 253, 253, 4, 6)",0.0020704511553049088,1.0319054126739502e-05,3.1562623274161736,0.27551152231171727,1.9663007268682122,,,,0.0527977691963315,0.22686640126630664,197.83414886661416,0.046152151862721924,4286.563916999264,4281.99624755325
cfd_tsvdmi_40_dct_01234_32_run2,True,cfd,tsvdmi,40,dct,01234,32,run2,tsvdmi,dct,40,None,cfd,/lus/flare/projects/DFTCalc2/starM-HPC/starMData/cfd,"(0, 1, 2, 3, 4)","(253, 253, 253, 4, 6)",0.0020512579940259457,1.2268312275409698e-05,3.1562623274161736,0.27524792356416583,1.955927840899676,,,,0.05278969369828701,0.22558726742863655,197.83414886661416,0.046152151862721924,4286.563916999264,4281.99624755325
cfd_tsvdmi_40_dct_01234_32_run3,True,cfd,tsvdmi,40,dct,01234,32,run3,tsvdmi,dct,40,None,cfd,/lus/flare/projects/DFTCalc2/starM-HPC/starMData/cfd,"(0, 1, 2, 3, 4)","(253, 253, 253, 4, 6)",0.0011199540458619595,1.2150965631008148e-05,3.1562623274161736,0.27804636862128973,1.9078908977098763,,,,0.052555402275174856,0.22516503790393472,197.83414886661416,0.046152151862721924,4286.563916999264,4281.99624755325
cfd_tsvdmi_40_dct_01234_4_run1,False,cfd,tsvdmi,40,dct,01234,4,run1,,,,,,,,,,,,,,,,,,,,,,
cfd_tsvdmi_40_dct_01234_4_run2,False,cfd,tsvdmi,40,dct,01234,4,run2,,,,,,,,,,,,,,,,,,,,,,
cfd_tsvdmi_40_dct_01234_4_run3,False,cfd,tsvdmi,40,dct,01234,4,run3,,,,,,,,,,,,,,,,,,,,,,
cfd_tsvdmi_40_dct_01234_64_run1,True,cfd,tsvdmi,40,dct,01234,64,run1,tsvdmi,dct,40,None,cfd,/lus/flare/projects/DFTCalc2/starM-HPC/starMData/cfd,"(0, 1, 2, 3, 4)","(253, 253, 253, 4, 6)",0.0010917247273027897,1.1173076927661896e-05,3.1562623274161736,0.2257625563070178,1.1260355021804571,,,,0.031994319986552,0.16961361188441515,197.83414886661413,0.04615215186272292,4286.56391699917,4281.99624755325
cfd_tsvdmi_40_dct_01234_64_run2,True,cfd,tsvdmi,40,dct,01234,64,run2,tsvdmi,dct,40,None,cfd,/lus/flare/projects/DFTCalc2/starM-HPC/starMData/cfd,"(0, 1, 2, 3, 4)","(253, 253, 253, 4, 6)",0.001188439317047596,1.0506249964237213e-05,3.1562623274161736,0.227457236032933,1.1696930951438844,,,,0.03227692609652877,0.17051421152427793,197.83414886661413,0.04615215186272292,4286.56391699917,4281.99624755325
cfd_tsvdmi_40_dct_01234_64_run3,True,cfd,tsvdmi,40,dct,01234,64,run3,tsvdmi,dct,40,None,cfd,/lus/flare/projects/DFTCalc2/starM-HPC/starMData/cfd,"(0, 1, 2, 3, 4)","(253, 253, 253, 4, 6)",0.0011303978972136974,1.047598198056221e-05,3.1562623274161736,0.2240489791147411,1.1815794850699604,,,,0.03158990480005741,0.16779646137729287,197.83414886661413,0.04615215186272292,4286.56391699917,4281.99624755325
cfd_tsvdmi_40_dct_01234_8_run1,False,cfd,tsvdmi,40,dct,01234,8,run1,,,,,,,,,,,,,,,,,,,,,,
cfd_tsvdmi_40_dct_01234_8_run2,False,cfd,tsvdmi,40,dct,01234,8,run2,,,,,,,,,,,,,,,,,,,,,,
cfd_tsvdmi_40_dct_01234_8_run3,False,cfd,tsvdmi,40,dct,01234,8,run3,,,,,,,,,,,,,,,,,,,,,,
cfd_tsvdmi_5_dct_01234_16_run1,False,cfd,tsvdmi,5,dct,01234,16,run1,,,,,,,,,,,,,,,,,,,,,,
cfd_tsvdmi_5_dct_01234_16_run2,False,cfd,tsvdmi,5,dct,01234,16,run2,,,,,,,,,,,,,,,,,,,,,,
cfd_tsvdmi_5_dct_01234_16_run3,False,cfd,tsvdmi,5,dct,01234,16,run3,,,,,,,,,,,,,,,,,,,,,,
cfd_tsvdmi_5_dct_01234_1_run1,False,cfd,tsvdmi,5,dct,01234,1,run1,,,,,,,,,,,,,,,,,,,,,,
cfd_tsvdmi_5_dct_01234_1_run2,False,cfd,tsvdmi,5,dct,01234,1,run2,,,,,,,,,,,,,,,,,,,,,,
cfd_tsvdmi_5_dct_01234_1_run3,False,cfd,tsvdmi,5,dct,01234,1,run3,,,,,,,,,,,,,,,,,,,,,,
cfd_tsvdmi_5_dct_01234_2_run1,False,cfd,tsvdmi,5,dct,01234,2,run1,,,,,,,,,,,,,,,,,,,,,,
cfd_tsvdmi_5_dct_01234_2_run2,False,cfd,tsvdmi,5,dct,01234,2,run2,,,,,,,,,,,,,,,,,,,,,,
cfd_tsvdmi_5_dct_01234_2_run3,False,cfd,tsvdmi,5,dct,01234,2,run3,,,,,,,,,,,,,,,,,,,,,,
cfd_tsvdmi_5_dct_01234_32_run1,True,cfd,tsvdmi,5,dct,01234,32,run1,tsvdmi,dct,5,None,cfd,/lus/flare/projects/DFTCalc2/starM-HPC/starMData/cfd,"(0, 1, 2, 3, 4)","(253, 253, 253, 4, 6)",0.0011308691464364529,1.0704156011343002e-05,25.25009861932939,0.27773660188540816,0.7284164857119322,,,,0.033735201228410006,0.22773980675265193,1341.5928727940268,0.3129762902808145,4286.563916999264,4071.210971957383
cfd_tsvdmi_5_dct_01234_32_run2,True,cfd,tsvdmi,5,dct,01234,32,run2,tsvdmi,dct,5,None,cfd,/lus/flare/projects/DFTCalc2/starM-HPC/starMData/cfd,"(0, 1, 2, 3, 4)","(253, 253, 253, 4, 6)",0.0020501529797911644,1.0303221642971039e-05,25.25009861932939,0.27700536604970694,0.7276695962063968,,,,0.03382401308044791,0.22562230983749032,1341.5928727940268,0.3129762902808145,4286.563916999264,4071.210971957383
cfd_tsvdmi_5_dct_01234_32_run3,True,cfd,tsvdmi,5,dct,01234,32,run3,tsvdmi,dct,5,None,cfd,/lus/flare/projects/DFTCalc2/starM-HPC/starMData/cfd,"(0, 1, 2, 3, 4)","(253, 253, 253, 4, 6)",0.00108047341927886,1.0577961802482605e-05,25.25009861932939,0.27569517539814115,0.7294557192362845,,,,0.05178967909887433,0.2259526434354484,1341.5928727940268,0.3129762902808145,4286.563916999264,4071.210971957383
cfd_tsvdmi_5_dct_01234_4_run1,False,cfd,tsvdmi,5,dct,01234,4,run1,,,,,,,,,,,,,,,,,,,,,,
cfd_tsvdmi_5_dct_01234_4_run2,False,cfd,tsvdmi,5,dct,01234,4,run2,,,,,,,,,,,,,,,,,,,,,,
cfd_tsvdmi_5_dct_01234_4_run3,False,cfd,tsvdmi,5,dct,01234,4,run3,,,,,,,,,,,,,,,,,,,,,,
cfd_tsvdmi_5_dct_01234_64_run1,True,cfd,tsvdmi,5,dct,01234,64,run1,tsvdmi,dct,5,None,cfd,/lus/flare/projects/DFTCalc2/starM-HPC/starMData/cfd,"(0, 1, 2, 3, 4)","(253, 253, 253, 4, 6)",0.0016943709924817085,1.0077841579914093e-05,25.25009861932939,0.22920770896598697,0.5975733371451497,,,,0.029181754682213068,0.21095060044899583,1341.592872794027,0.3129762902808214,4286.56391699917,4071.2109719573823
cfd_tsvdmi_5_dct_01234_64_run2,True,cfd,tsvdmi,5,dct,01234,64,run2,tsvdmi,dct,5,None,cfd,/lus/flare/projects/DFTCalc2/starM-HPC/starMData/cfd,"(0, 1, 2, 3, 4)","(253, 253, 253, 4, 6)",0.0021289889700710773,1.0706018656492233e-05,25.25009861932939,0.224872428458184,0.42926881508901715,,,,0.0897794277407229,0.1706389607861638,1341.592872794027,0.3129762902808214,4286.56391699917,4071.2109719573823
cfd_tsvdmi_5_dct_01234_64_run3,True,cfd,tsvdmi,5,dct,01234,64,run3,tsvdmi,dct,5,None,cfd,/lus/flare/projects/DFTCalc2/starM-HPC/starMData/cfd,"(0, 1, 2, 3, 4)","(253, 253, 253, 4, 6)",0.0011199628934264183,1.1919066309928894e-05,25.25009861932939,0.22198941186070442,0.4289645408280194,,,,0.020593234803527594,0.17120200861245394,1341.592872794027,0.3129762902808214,4286.56391699917,4071.2109719573823
cfd_tsvdmi_5_dct_01234_8_run1,False,cfd,tsvdmi,5,dct,01234,8,run1,,,,,,,,,,,,,,,,,,,,,,
cfd_tsvdmi_5_dct_01234_8_run2,False,cfd,tsvdmi,5,dct,01234,8,run2,,,,,,,,,,,,,,,,,,,,,,
cfd_tsvdmi_5_dct_01234_8_run3,False,cfd,tsvdmi,5,dct,01234,8,run3,,,,,,,,,,,,,,,,,,,,,,
cfd_tsvdmi_80_dct_01234_16_run1,True,cfd,tsvdmi,80,dct,01234,16,run1,tsvdmi,dct,80,None,cfd,/lus/flare/projects/DFTCalc2/starM-HPC/starMData/cfd,"(0, 1, 2, 3, 4)","(253, 253, 253, 4, 6)",0.001973898004507646,8.590985089540482e-06,1.5781311637080868,0.5084859009657521,6.349947031994816,,,,0.1370192850008607,0.45087151395273395,72.76510640681455,0.016975159548711677,4286.5639169993565,4285.946272855909
cfd_tsvdmi_80_dct_01234_16_run2,True,cfd,tsvdmi,80,dct,01234,16,run2,tsvdmi,dct,80,None,cfd,/lus/flare/projects/DFTCalc2/starM-HPC/starMData/cfd,"(0, 1, 2, 3, 4)","(253, 253, 253, 4, 6)",0.0019491300045046955,8.842995157465339e-06,1.5781311637080868,0.5074522240029182,6.354144927987363,,,,0.13699220801936463,0.44872866198420525,72.76510640681455,0.016975159548711677,4286.5639169993565,4285.946272855909
cfd_tsvdmi_80_dct_01234_16_run3,True,cfd,tsvdmi,80,dct,01234,16,run3,tsvdmi,dct,80,None,cfd,/lus/flare/projects/DFTCalc2/starM-HPC/starMData/cfd,"(0, 1, 2, 3, 4)","(253, 253, 253, 4, 6)",0.00118814199231565,8.628994692116976e-06,1.5781311637080868,0.5029693239775952,6.338949875003891,,,,0.13669170698267408,0.44847474101698026,72.76510640681455,0.016975159548711677,4286.5639169993565,4285.946272855909
cfd_tsvdmi_80_dct_01234_1_run1,True,cfd,tsvdmi,80,dct,01234,1,run1,tsvdmi,dct,80,None,cfd,/lus/flare/projects/DFTCalc2/starM-HPC/starMData/cfd,"(0, 1, 2, 3, 4)","(253, 253, 253, 4, 6)",0.001111288001993671,1.0485993698239326e-05,1.5781311637080868,5.592562505000387,99.15481917199213,,,,2.071407570998417,5.269467116013402,72.76510640681333,0.016975159548707073,4286.563917000447,4285.94627285594
cfd_tsvdmi_80_dct_01234_1_run2,True,cfd,tsvdmi,80,dct,01234,1,run2,tsvdmi,dct,80,None,cfd,/lus/flare/projects/DFTCalc2/starM-HPC/starMData/cfd,"(0, 1, 2, 3, 4)","(253, 253, 253, 4, 6)",0.0011148630001116544,9.556999430060387e-06,1.5781311637080868,5.57110449099855,98.91012597399822,,,,2.060281145008048,5.275478647992713,72.76510640681333,0.016975159548707073,4286.563917000447,4285.94627285594
